name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
飯塚 響,5184,女子戦,297,10,2.86,3.3,10.1,17.1,0.19,3.6
飯塚 響,5184,混合戦,241,2,1.68,0.8,2.0,4.9,0.21,4.3
