name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
古藤 寿二郎,3019,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古藤 寿二郎,3019,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古藤 寿二郎,3019,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古藤 寿二郎,3019,G3,46,2,5,9,15,7,8,0,0,0,0,0,0,0,0
古藤 寿二郎,3019,一般,1153,183,230,246,237,150,92,8,2,2,11,0,0,1,0
古藤 寿二郎,3019,総合,1199,185,235,255,252,157,100,8,2,2,11,0,0,1,0
