name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中間 麻由美,3192,女子戦,259,20,4.26,7.7,19.3,38.2,0.27,3.8
中間 麻由美,3192,混合戦,386,24,3.65,6.2,15.8,27.9,0.26,4.0
