name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
藤原 孝斗,5033,1 コース,114,49,42.9,56.1,71.0,0.17,3.2
藤原 孝斗,5033,2 コース,182,10,5.4,24.7,40.6,0.18,3.7
藤原 孝斗,5033,3 コース,152,8,5.2,18.4,40.7,0.18,3.2
藤原 孝斗,5033,4 コース,217,7,3.2,13.8,29.9,0.18,3.7
藤原 孝斗,5033,5 コース,241,9,3.7,9.1,20.7,0.18,3.7
藤原 孝斗,5033,6 コース,402,2,0.5,1.9,9.4,0.21,4.3
