name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
泥谷 一毅,4119,1 コース,748,406,392,0,0,0,13,1
泥谷 一毅,4119,2 コース,746,138,0,65,60,0,12,1
泥谷 一毅,4119,3 コース,803,125,0,19,67,30,7,2
泥谷 一毅,4119,4 コース,816,121,0,27,66,17,9,2
泥谷 一毅,4119,5 コース,841,83,0,12,32,28,7,4
泥谷 一毅,4119,6 コース,791,41,0,7,21,10,3,0
