name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
平田 健之佑,4470,1 号艇,629,577,9,1,1,8,33,0
平田 健之佑,4470,2 号艇,639,13,508,43,12,14,48,1
平田 健之佑,4470,3 号艇,648,2,17,518,46,23,42,0
平田 健之佑,4470,4 号艇,622,0,2,28,461,79,52,0
平田 健之佑,4470,5 号艇,634,1,3,10,38,476,105,1
平田 健之佑,4470,6 号艇,585,0,1,0,10,75,499,0
