name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
大谷 直弘,3957,1 号艇,1166,1006,33,18,28,51,30,0
大谷 直弘,3957,2 号艇,1135,22,865,84,50,64,50,0
大谷 直弘,3957,3 号艇,1098,3,43,789,117,91,52,3
大谷 直弘,3957,4 号艇,1104,0,15,71,742,189,87,0
大谷 直弘,3957,5 号艇,1084,1,6,12,106,789,170,0
大谷 直弘,3957,6 号艇,1021,0,2,12,37,173,795,2
