name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
入海 馨,4886,1 号艇,327,218,66.6,79.5,87.4,11,10
入海 馨,4886,2 号艇,289,58,20.0,46.3,64.0,6,0
入海 馨,4886,3 号艇,275,70,25.4,53.0,73.0,4,0
入海 馨,4886,4 号艇,375,53,14.1,40.5,59.2,7,1
入海 馨,4886,5 号艇,382,20,5.2,22.2,44.5,11,0
入海 馨,4886,6 号艇,481,10,2.0,13.1,32.0,12,0
