name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
安田 政彦,3572,SG,21,177,15,6.98,8.4,24.8,44.0,0,0,0.18,3.7
安田 政彦,3572,G1,143,1247,160,5.9,12.8,27.1,45.0,7,1,0.19,3.8
安田 政彦,3572,G2,5,47,10,6.6,21.2,36.1,55.3,0,0,0.19,3.9
安田 政彦,3572,G3,51,497,136,6.39,27.3,48.6,65.3,16,3,0.2,3.5
安田 政彦,3572,一般,581,5369,1642,6.89,30.5,54.8,72.7,279,68,0.2,3.4
安田 政彦,3572,総合,801,7337,1963,6.68,26.7,48.8,66.7,302,72,0.19,3.5
