name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
小林 基樹,4041,桐生,16,132,20,4.96,15.1,32.5,47.7,0,0,0.21
小林 基樹,4041,戸田,16,124,13,4.15,10.4,17.7,37.9,0,0,0.21
小林 基樹,4041,江戸川,20,167,25,4.81,14.9,31.7,44.9,0,0,0.23
小林 基樹,4041,平和島,17,133,15,4.68,11.2,30.8,41.3,0,0,0.2
小林 基樹,4041,多摩川,16,137,16,4.6,11.6,30.6,43.0,0,0,0.21
小林 基樹,4041,浜名湖,12,99,13,4.94,13.1,37.3,47.4,0,0,0.23
小林 基樹,4041,蒲郡,21,172,26,4.94,15.1,30.8,51.7,2,0,0.22
小林 基樹,4041,常滑,14,100,17,4.4,17.0,22.0,36.0,0,0,0.25
小林 基樹,4041,津,24,194,23,4.84,11.8,31.9,47.4,3,0,0.23
小林 基樹,4041,三国,24,188,32,4.82,17.0,30.8,45.2,3,0,0.21
小林 基樹,4041,びわこ,17,145,19,4.72,13.1,26.9,46.9,1,0,0.22
小林 基樹,4041,住之江,19,148,22,5.15,14.8,33.1,49.3,1,0,0.2
小林 基樹,4041,尼崎,18,156,22,4.7,14.1,26.9,42.9,1,0,0.21
小林 基樹,4041,鳴門,29,238,32,4.83,13.4,29.4,45.3,1,0,0.21
小林 基樹,4041,丸亀,27,241,36,4.74,14.9,26.9,45.2,1,1,0.22
小林 基樹,4041,児島,27,245,35,4.6,14.2,28.1,42.0,3,0,0.21
小林 基樹,4041,宮島,28,247,33,4.78,13.3,30.3,48.5,1,0,0.21
小林 基樹,4041,徳山,48,458,64,4.89,13.9,31.4,47.8,2,0,0.2
小林 基樹,4041,下関,81,751,87,4.91,11.5,29.6,48.7,4,0,0.2
小林 基樹,4041,若松,41,337,39,4.58,11.5,24.9,43.6,4,0,0.22
小林 基樹,4041,芦屋,17,150,11,4.2,7.3,21.3,40.6,0,0,0.2
小林 基樹,4041,福岡,28,239,32,4.4,13.3,25.9,39.3,1,1,0.21
小林 基樹,4041,唐津,20,149,13,4.38,8.7,23.4,40.9,0,0,0.23
小林 基樹,4041,大村,32,262,23,4.53,8.7,26.3,38.5,2,0,0.23
