name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
池田 奈津美,4874,女子戦,930,69,4.34,7.4,21.8,39.1,0.17,3.1
池田 奈津美,4874,混合戦,639,26,3.29,4.0,12.5,24.2,0.17,3.5
