name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
塩田 雄一,3578,桐生,23,194,23,5.3,11.8,32.4,54.1,0,0,0.21
塩田 雄一,3578,戸田,20,175,30,5.6,17.1,37.1,57.7,4,0,0.2
塩田 雄一,3578,江戸川,32,232,45,5.38,19.4,38.3,51.2,8,0,0.2
塩田 雄一,3578,平和島,16,139,32,5.74,23.0,36.6,58.2,4,0,0.18
塩田 雄一,3578,多摩川,24,216,37,5.38,17.1,35.6,55.0,5,0,0.18
塩田 雄一,3578,浜名湖,22,175,26,5.26,14.8,35.4,52.5,3,0,0.2
塩田 雄一,3578,蒲郡,19,155,20,5.44,12.9,30.9,58.0,2,0,0.19
塩田 雄一,3578,常滑,18,133,12,4.95,9.0,30.8,51.1,3,0,0.21
塩田 雄一,3578,津,20,158,18,5.05,11.3,29.7,51.9,3,0,0.19
塩田 雄一,3578,三国,33,268,43,5.54,16.0,37.6,54.4,4,0,0.19
塩田 雄一,3578,びわこ,25,213,23,4.8,10.8,27.2,46.9,1,0,0.2
塩田 雄一,3578,住之江,24,198,28,4.94,14.1,28.7,49.4,1,0,0.19
塩田 雄一,3578,尼崎,21,180,24,5.04,13.3,30.0,49.4,2,0,0.2
塩田 雄一,3578,鳴門,54,458,83,5.73,18.1,37.1,56.5,5,0,0.19
塩田 雄一,3578,丸亀,130,1222,194,5.45,15.8,34.8,54.2,14,0,0.18
塩田 雄一,3578,児島,31,263,46,5.18,17.4,35.3,49.0,3,0,0.2
塩田 雄一,3578,宮島,28,260,44,5.47,16.9,41.1,57.3,3,0,0.19
塩田 雄一,3578,徳山,30,281,41,5.37,14.5,37.3,54.8,5,0,0.2
塩田 雄一,3578,下関,26,240,38,5.43,15.8,35.0,54.5,2,0,0.18
塩田 雄一,3578,若松,28,239,41,5.56,17.1,38.4,56.4,4,0,0.19
塩田 雄一,3578,芦屋,34,298,44,5.33,14.7,34.9,53.6,5,0,0.18
塩田 雄一,3578,福岡,27,237,34,5.08,14.3,30.8,49.3,2,0,0.19
塩田 雄一,3578,唐津,27,227,28,5.33,12.3,34.8,54.1,2,0,0.18
塩田 雄一,3578,大村,32,259,30,5.18,11.5,33.2,52.1,3,0,0.2
