name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
赤井 睦,4733,女子戦,877,127,4.82,14.4,29.6,45.2,0.17,3.0
赤井 睦,4733,混合戦,481,28,3.43,5.8,14.7,28.0,0.16,3.1
