name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
海老原 孝志,3396,1 コース,437,96,21.9,40.5,52.8,0.2,3.4
海老原 孝志,3396,2 コース,558,76,13.6,31.9,46.5,0.21,3.4
海老原 孝志,3396,3 コース,662,79,11.9,23.5,38.6,0.2,3.1
海老原 孝志,3396,4 コース,619,71,11.4,23.5,35.7,0.2,3.0
海老原 孝志,3396,5 コース,615,56,9.1,17.8,29.5,0.2,3.4
海老原 孝志,3396,6 コース,493,14,2.8,8.1,17.8,0.23,3.8
