name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
矢野 素也,3189,1 号艇,797,188,23.5,46.1,64.8,9,1
矢野 素也,3189,2 号艇,864,153,17.7,35.5,54.8,5,1
矢野 素也,3189,3 号艇,871,125,14.3,31.0,50.6,9,3
矢野 素也,3189,4 号艇,874,97,11.1,29.1,49.6,12,1
矢野 素也,3189,5 号艇,839,85,10.1,25.3,46.7,16,0
矢野 素也,3189,6 号艇,779,66,8.4,22.3,41.3,17,1
