name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
吉原 聖人,3516,1 号艇,965,306,31.7,58.2,71.1,4,1
吉原 聖人,3516,2 号艇,1015,168,16.5,40.4,56.1,8,1
吉原 聖人,3516,3 号艇,1047,163,15.5,36.2,51.5,14,1
吉原 聖人,3516,4 号艇,1020,131,12.8,29.7,48.5,8,0
吉原 聖人,3516,5 号艇,1030,103,10.0,23.5,37.9,22,1
吉原 聖人,3516,6 号艇,949,57,6.0,17.3,35.9,19,0
