name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
葛原 大陽,4596,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
葛原 大陽,4596,G1,10,87,12,5.91,13.7,27.5,51.7,0,0,0.15,3.3
葛原 大陽,4596,G2,10,89,11,6.0,12.3,28.0,49.4,0,0,0.16,3.4
葛原 大陽,4596,G3,31,271,31,4.66,11.4,23.6,46.4,2,0,0.18,3.5
葛原 大陽,4596,一般,339,2949,423,5.5,14.3,34.7,57.7,37,2,0.17,3.2
葛原 大陽,4596,総合,390,3396,477,5.46,14.0,33.5,56.4,39,2,0.17,3.2
