name,regno,艇番,出走数,1着数,1着率,2連対率,3連対率,優出,優勝
篠崎 仁志,4477,1 号艇,941,654,69.5,79.2,88.3,48,39
篠崎 仁志,4477,2 号艇,744,149,20.0,51.3,68.9,32,11
篠崎 仁志,4477,3 号艇,724,142,19.6,45.4,67.4,18,2
篠崎 仁志,4477,4 号艇,752,124,16.4,39.7,64.1,23,3
篠崎 仁志,4477,5 号艇,647,48,7.4,25.9,48.2,25,0
篠崎 仁志,4477,6 号艇,659,47,7.1,22.9,45.0,17,0
