name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
萩原 陽子,3816,女子戦,544,45,4.15,8.2,19.8,35.8,0.27,3.9
萩原 陽子,3816,混合戦,347,31,3.84,8.9,17.8,31.1,0.27,4.0
