name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
山口 浩司,3322,桐生,7,48,9,6.19,18.7,37.5,52.0,1,0,0.21
山口 浩司,3322,戸田,8,63,21,6.6,33.3,52.3,69.8,2,1,0.23
山口 浩司,3322,江戸川,3,20,5,6.45,25.0,45.0,65.0,0,0,0.26
山口 浩司,3322,平和島,15,136,38,6.46,27.9,42.6,63.9,5,2,0.22
山口 浩司,3322,多摩川,10,78,21,6.55,26.9,47.4,64.1,3,2,0.22
山口 浩司,3322,浜名湖,13,101,25,6.3,24.7,42.5,63.3,3,1,0.22
山口 浩司,3322,蒲郡,8,71,17,6.49,23.9,49.3,67.6,3,0,0.22
山口 浩司,3322,常滑,14,121,23,5.92,19.0,38.0,57.8,2,0,0.23
山口 浩司,3322,津,8,70,16,6.19,22.8,44.2,60.0,1,0,0.23
山口 浩司,3322,三国,15,109,31,6.9,28.4,56.8,73.3,8,1,0.23
山口 浩司,3322,びわこ,19,155,31,5.81,20.0,35.4,51.6,2,0,0.22
山口 浩司,3322,住之江,15,125,33,6.66,26.4,50.4,67.2,4,0,0.2
山口 浩司,3322,尼崎,15,121,26,6.12,21.4,45.4,61.1,4,0,0.22
山口 浩司,3322,鳴門,10,85,21,6.51,24.7,50.5,71.7,4,1,0.21
山口 浩司,3322,丸亀,14,141,31,6.32,21.9,49.6,64.5,8,1,0.22
山口 浩司,3322,児島,5,43,15,7.0,34.8,58.1,72.0,3,0,0.23
山口 浩司,3322,宮島,11,105,30,6.62,28.5,47.6,64.7,5,0,0.23
山口 浩司,3322,徳山,13,122,27,6.25,22.1,43.4,59.8,3,0,0.22
山口 浩司,3322,下関,15,143,39,6.65,27.2,51.0,67.1,7,3,0.21
山口 浩司,3322,若松,14,134,33,6.6,24.6,49.2,69.4,6,0,0.22
山口 浩司,3322,芦屋,19,171,37,6.41,21.6,42.6,60.8,4,1,0.21
山口 浩司,3322,福岡,17,147,21,5.66,14.2,38.7,52.3,4,1,0.22
山口 浩司,3322,唐津,63,597,176,6.76,29.4,52.0,69.5,25,4,0.21
山口 浩司,3322,大村,25,231,71,7.06,30.7,55.8,75.3,8,2,0.22
