name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
齊藤 仁,3978,桐生,40,335,94,7.16,28.0,53.7,70.1,15,4,0.17
齊藤 仁,3978,戸田,39,330,78,6.57,23.6,43.9,64.2,13,4,0.17
齊藤 仁,3978,江戸川,64,504,139,6.82,27.5,50.2,67.6,24,7,0.18
齊藤 仁,3978,平和島,77,724,209,6.85,28.8,50.9,68.3,31,7,0.16
齊藤 仁,3978,多摩川,78,688,184,6.89,26.7,51.6,72.0,37,2,0.17
齊藤 仁,3978,浜名湖,24,204,58,6.93,28.4,50.0,69.1,12,2,0.17
齊藤 仁,3978,蒲郡,31,278,72,6.82,25.9,48.9,70.5,13,3,0.18
齊藤 仁,3978,常滑,32,273,77,6.91,28.2,52.0,71.0,18,2,0.17
齊藤 仁,3978,津,30,253,61,6.58,24.1,47.8,65.6,11,2,0.18
齊藤 仁,3978,三国,27,235,82,7.14,34.8,54.8,71.4,12,3,0.16
齊藤 仁,3978,びわこ,35,328,84,6.86,25.6,46.9,67.3,14,1,0.17
齊藤 仁,3978,住之江,30,248,65,6.98,26.2,47.9,68.1,9,1,0.16
齊藤 仁,3978,尼崎,27,239,63,6.67,26.3,47.2,66.1,13,2,0.17
齊藤 仁,3978,鳴門,22,193,51,6.72,26.4,47.1,67.8,7,1,0.17
齊藤 仁,3978,丸亀,27,250,51,6.31,20.4,38.8,59.6,7,1,0.17
齊藤 仁,3978,児島,18,174,54,7.33,31.0,56.9,78.1,10,3,0.17
齊藤 仁,3978,宮島,15,136,29,6.38,21.3,39.7,60.2,4,0,0.16
齊藤 仁,3978,徳山,21,203,50,6.49,24.6,43.3,63.5,6,0,0.17
齊藤 仁,3978,下関,20,198,66,7.12,33.3,57.0,68.6,11,3,0.17
齊藤 仁,3978,若松,23,219,54,6.95,24.6,48.4,67.1,7,3,0.16
齊藤 仁,3978,芦屋,21,204,49,6.42,24.0,42.6,60.7,5,0,0.18
齊藤 仁,3978,福岡,25,237,53,6.27,22.3,42.6,61.6,4,0,0.18
齊藤 仁,3978,唐津,12,114,22,6.46,19.3,45.6,59.6,2,1,0.16
齊藤 仁,3978,大村,14,126,33,7.13,26.1,49.2,68.2,7,2,0.16
