name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
石井 順一,2513,1 号艇,191,117,30,20,9,5,10,0
石井 順一,2513,2 号艇,173,20,76,40,17,10,10,0
石井 順一,2513,3 号艇,167,5,23,62,35,22,20,0
石井 順一,2513,4 号艇,175,2,9,36,55,32,41,0
石井 順一,2513,5 号艇,168,4,6,20,24,54,60,0
石井 順一,2513,6 号艇,179,2,7,20,27,22,101,0
