name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
牧原 崇,4303,1 コース,654,309,47.2,65.7,78.5,0.18,3.2
牧原 崇,4303,2 コース,608,89,14.6,41.4,62.0,0.19,3.9
牧原 崇,4303,3 コース,651,69,10.6,29.1,51.4,0.18,3.4
牧原 崇,4303,4 コース,753,90,11.9,29.8,50.3,0.19,3.5
牧原 崇,4303,5 コース,844,49,5.8,17.7,35.9,0.19,3.6
牧原 崇,4303,6 コース,835,22,2.6,8.7,24.5,0.22,4.2
