name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
崎 利仁,3973,1 コース,712,159,22.3,42.1,58.0,0.19,3.4
崎 利仁,3973,2 コース,807,71,8.8,30.7,52.4,0.18,3.3
崎 利仁,3973,3 コース,847,84,9.9,25.6,42.2,0.18,3.3
崎 利仁,3973,4 コース,761,53,6.9,21.8,36.7,0.19,3.4
崎 利仁,3973,5 コース,1066,51,4.7,16.8,34.6,0.2,3.5
崎 利仁,3973,6 コース,1357,43,3.1,10.7,22.9,0.2,3.6
