name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
郷原 章平,4193,1 コース,1007,696,663,0,0,0,32,1
郷原 章平,4193,2 コース,798,198,0,97,82,0,17,2
郷原 章平,4193,3 コース,856,195,0,20,95,59,20,1
郷原 章平,4193,4 コース,954,193,0,35,86,52,19,1
郷原 章平,4193,5 コース,831,94,0,14,31,36,13,0
郷原 章平,4193,6 コース,734,39,0,7,9,19,4,0
