name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
山本 兼士,3977,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
山本 兼士,3977,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
山本 兼士,3977,G2,2,13,1,5.15,7.6,15.3,46.1,0,0,0.13,2.3
山本 兼士,3977,G3,35,318,33,4.57,10.3,25.1,41.5,0,0,0.19,3.4
山本 兼士,3977,一般,580,4905,586,4.96,11.9,29.5,47.5,32,2,0.19,3.3
山本 兼士,3977,総合,617,5236,620,4.94,11.8,29.2,47.2,32,2,0.19,3.3
