name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
荒牧 凪沙,5041,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒牧 凪沙,5041,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒牧 凪沙,5041,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
荒牧 凪沙,5041,G3,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
荒牧 凪沙,5041,一般,1201,97,92,143,236,275,345,11,6,1,5,0,0,1,1
荒牧 凪沙,5041,総合,1203,97,92,143,236,275,347,11,6,1,5,0,0,1,1
