name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
松村 昌子,3225,女子戦,2105,199,5.04,9.4,28.9,48.9,0.24,4.0
松村 昌子,3225,混合戦,1691,110,4.1,6.5,18.9,35.4,0.25,4.1
