name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
池永 太,4364,桐生,8,67,24,7.06,35.8,56.7,68.6,3,2,0.15
池永 太,4364,戸田,13,98,25,6.45,25.5,40.8,56.1,1,0,0.16
池永 太,4364,江戸川,30,237,61,6.62,25.7,45.1,62.4,13,2,0.16
池永 太,4364,平和島,13,112,30,6.64,26.7,49.1,63.3,4,3,0.15
池永 太,4364,多摩川,17,151,46,6.75,30.4,47.0,64.2,10,2,0.15
池永 太,4364,浜名湖,14,111,34,6.87,30.6,49.5,64.8,7,2,0.17
池永 太,4364,蒲郡,17,164,49,6.78,29.8,50.0,71.3,3,2,0.16
池永 太,4364,常滑,18,140,43,6.19,30.7,44.2,56.4,6,1,0.16
池永 太,4364,津,17,138,42,6.69,30.4,50.7,66.6,5,2,0.16
池永 太,4364,三国,16,151,46,6.52,30.4,45.7,63.5,6,1,0.16
池永 太,4364,びわこ,13,112,36,6.88,32.1,54.4,66.9,4,2,0.16
池永 太,4364,住之江,14,119,36,6.77,30.2,47.9,57.1,7,2,0.14
池永 太,4364,尼崎,13,120,43,7.06,35.8,55.8,71.6,6,2,0.15
池永 太,4364,鳴門,19,167,45,6.42,26.9,46.1,62.8,9,2,0.15
池永 太,4364,丸亀,22,193,51,6.45,26.4,43.5,62.1,6,3,0.16
池永 太,4364,児島,22,211,68,6.77,32.2,53.0,70.1,11,2,0.15
池永 太,4364,宮島,17,161,48,6.22,29.8,44.1,59.0,7,1,0.17
池永 太,4364,徳山,16,148,42,6.51,28.3,46.6,62.8,5,1,0.16
池永 太,4364,下関,22,199,49,6.2,24.6,45.2,61.8,11,1,0.16
池永 太,4364,若松,70,673,223,6.89,33.1,52.9,69.6,31,8,0.15
池永 太,4364,芦屋,54,514,156,6.63,30.3,49.4,64.2,19,4,0.15
池永 太,4364,福岡,63,579,181,6.71,31.2,50.6,67.0,26,6,0.15
池永 太,4364,唐津,27,249,77,6.78,30.9,49.4,70.6,8,2,0.17
池永 太,4364,大村,26,214,67,6.46,31.3,47.2,61.2,8,2,0.17
