name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
清水 久美子,3766,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
清水 久美子,3766,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
清水 久美子,3766,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
清水 久美子,3766,G3,91,775,36,3.84,4.6,15.2,31.2,0,0,0.23,3.8
清水 久美子,3766,一般,182,1351,43,2.94,3.1,8.6,18.1,0,0,0.24,3.8
清水 久美子,3766,総合,273,2126,79,3.27,3.7,11.0,22.9,0,0,0.24,3.8
