name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
古賀 繁輝,4294,1 号艇,955,902,21,5,2,8,17,0
古賀 繁輝,4294,2 号艇,837,44,679,64,13,14,23,0
古賀 繁輝,4294,3 号艇,809,18,50,598,78,32,32,1
古賀 繁輝,4294,4 号艇,813,15,40,54,568,92,44,0
古賀 繁輝,4294,5 号艇,741,8,29,19,58,528,97,2
古賀 繁輝,4294,6 号艇,678,12,34,23,37,102,469,1
