name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
秋元 誠,3781,1 コース,731,240,217,0,0,0,20,3
秋元 誠,3781,2 コース,814,110,0,71,28,0,9,2
秋元 誠,3781,3 コース,783,110,0,21,39,42,8,0
秋元 誠,3781,4 コース,756,86,0,14,30,28,13,1
秋元 誠,3781,5 コース,993,106,0,22,22,53,9,0
秋元 誠,3781,6 コース,1274,86,0,15,21,38,11,1
