name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
大江 純,5098,1 コース,106,44,41.5,58.4,71.7,0.14,2.7
大江 純,5098,2 コース,154,17,11.0,24.6,44.1,0.17,3.1
大江 純,5098,3 コース,160,10,6.2,17.5,31.2,0.15,2.9
大江 純,5098,4 コース,180,12,6.6,14.4,30.0,0.15,3.0
大江 純,5098,5 コース,175,3,1.7,8.5,21.7,0.16,3.3
大江 純,5098,6 コース,263,3,1.1,3.0,11.4,0.17,3.7
