name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
平田 忠則,3898,1 コース,1325,894,67.4,79.0,87.8,0.15,2.7
平田 忠則,3898,2 コース,1061,314,29.5,60.7,75.6,0.16,3.3
平田 忠則,3898,3 コース,1061,250,23.5,50.7,74.0,0.16,3.0
平田 忠則,3898,4 コース,1168,286,24.4,49.9,70.6,0.16,3.0
平田 忠則,3898,5 コース,1032,142,13.7,36.8,60.2,0.18,3.3
平田 忠則,3898,6 コース,881,66,7.4,20.8,45.1,0.18,3.7
