name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
山川 雄大,4902,桐生,4,33,4,4.64,12.1,27.2,42.4,0,0,0.19
山川 雄大,4902,戸田,10,82,11,4.16,13.4,19.5,41.4,0,0,0.18
山川 雄大,4902,江戸川,12,91,6,3.58,6.5,15.3,30.7,0,0,0.2
山川 雄大,4902,平和島,5,42,11,5.0,26.1,38.1,45.2,1,0,0.16
山川 雄大,4902,多摩川,8,59,8,3.92,13.5,22.0,32.2,0,0,0.19
山川 雄大,4902,浜名湖,8,67,9,4.48,13.4,26.8,44.7,0,0,0.19
山川 雄大,4902,蒲郡,6,55,5,4.36,9.0,21.8,43.6,0,0,0.18
山川 雄大,4902,常滑,7,49,5,3.67,10.2,18.3,24.4,0,0,0.19
山川 雄大,4902,津,12,100,12,3.93,12.0,22.0,34.0,0,0,0.17
山川 雄大,4902,三国,18,148,14,3.7,9.4,18.2,31.0,0,0,0.18
山川 雄大,4902,びわこ,13,124,19,4.52,15.3,25.8,41.9,0,0,0.18
山川 雄大,4902,住之江,9,70,6,4.04,8.5,25.7,35.7,0,0,0.18
山川 雄大,4902,尼崎,42,358,49,4.36,13.6,26.5,37.4,1,0,0.17
山川 雄大,4902,鳴門,9,62,4,3.82,6.4,20.9,35.4,0,0,0.17
山川 雄大,4902,丸亀,7,50,5,3.8,10.0,18.0,32.0,0,0,0.16
山川 雄大,4902,児島,7,68,4,4.04,5.8,16.1,38.2,0,0,0.18
山川 雄大,4902,宮島,9,77,8,3.9,10.3,19.4,33.7,0,0,0.19
山川 雄大,4902,徳山,7,60,8,4.15,13.3,21.6,36.6,0,0,0.18
山川 雄大,4902,下関,5,49,11,5.04,22.4,32.6,51.0,1,1,0.17
山川 雄大,4902,若松,7,60,9,4.68,15.0,35.0,41.6,0,0,0.17
山川 雄大,4902,芦屋,9,75,1,3.24,1.3,8.0,25.3,0,0,0.16
山川 雄大,4902,福岡,6,50,6,4.3,12.0,24.0,42.0,0,0,0.17
山川 雄大,4902,唐津,6,52,4,4.56,7.6,21.1,48.0,0,0,0.17
山川 雄大,4902,大村,8,72,7,4.22,9.7,26.3,34.7,0,0,0.17
