name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
古澤 信二,3670,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
古澤 信二,3670,G1,58,7,9,10,11,10,10,0,1,0,0,0,0,0,0
古澤 信二,3670,G2,9,2,2,3,0,0,2,0,0,0,0,0,0,0,0
古澤 信二,3670,G3,381,68,56,63,61,54,70,1,1,0,7,0,1,0,0
古澤 信二,3670,一般,4509,887,812,740,702,657,636,34,27,6,37,0,0,11,5
古澤 信二,3670,総合,4957,964,879,816,774,721,718,35,29,6,44,0,1,11,5
