name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
長野 壮志郎,4155,桐生,13,113,31,5.99,27.4,45.1,55.7,5,2,0.17
長野 壮志郎,4155,戸田,22,188,50,6.14,26.6,45.2,62.7,6,2,0.17
長野 壮志郎,4155,江戸川,14,112,29,6.35,25.8,50.8,64.2,4,1,0.19
長野 壮志郎,4155,平和島,19,167,40,6.01,23.9,42.5,62.8,4,1,0.16
長野 壮志郎,4155,多摩川,16,127,21,5.66,16.5,38.5,52.7,2,0,0.17
長野 壮志郎,4155,浜名湖,14,117,31,6.04,26.5,41.0,60.6,2,0,0.17
長野 壮志郎,4155,蒲郡,15,144,27,5.68,18.7,36.8,58.3,2,0,0.18
長野 壮志郎,4155,常滑,23,179,52,6.35,29.0,48.0,63.6,7,3,0.17
長野 壮志郎,4155,津,13,114,26,5.89,22.8,40.3,58.7,2,0,0.18
長野 壮志郎,4155,三国,17,152,36,6.03,23.6,42.1,62.5,5,0,0.16
長野 壮志郎,4155,びわこ,15,148,45,6.37,30.4,44.5,63.5,4,2,0.17
長野 壮志郎,4155,住之江,20,194,37,6.03,19.0,40.2,64.9,7,0,0.16
長野 壮志郎,4155,尼崎,24,225,44,5.85,19.5,40.8,58.6,1,0,0.18
長野 壮志郎,4155,鳴門,17,138,34,5.82,24.6,39.8,55.0,5,0,0.17
長野 壮志郎,4155,丸亀,23,217,42,5.74,19.3,39.6,58.5,4,0,0.17
長野 壮志郎,4155,児島,24,232,46,5.36,19.8,36.6,51.7,1,0,0.17
長野 壮志郎,4155,宮島,29,265,65,6.28,24.5,47.1,63.4,12,1,0.17
長野 壮志郎,4155,徳山,26,238,61,6.22,25.6,45.8,65.1,7,2,0.17
長野 壮志郎,4155,下関,24,221,54,5.99,24.4,42.5,60.1,6,0,0.16
長野 壮志郎,4155,若松,69,673,177,6.29,26.3,46.0,63.6,18,1,0.16
長野 壮志郎,4155,芦屋,58,565,160,6.24,28.3,46.3,64.4,14,4,0.16
長野 壮志郎,4155,福岡,53,493,147,6.45,29.8,48.0,63.2,23,3,0.17
長野 壮志郎,4155,唐津,34,296,61,5.68,20.6,42.5,55.4,9,0,0.17
長野 壮志郎,4155,大村,26,234,61,5.97,26.0,42.3,53.8,4,1,0.17
