name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
吉田 健太郎,4021,1 コース,832,421,390,0,0,0,30,1
吉田 健太郎,4021,2 コース,825,239,0,116,104,0,18,1
吉田 健太郎,4021,3 コース,870,171,0,36,80,36,16,3
吉田 健太郎,4021,4 コース,934,205,0,45,101,46,12,1
吉田 健太郎,4021,5 コース,1018,132,0,23,42,54,11,2
吉田 健太郎,4021,6 コース,979,78,0,11,21,32,14,0
