name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
淺田 千亜希,3645,SG,49,5,4,11,7,16,4,0,1,0,1,0,0,0,0
淺田 千亜希,3645,G1,309,72,60,38,48,57,27,2,3,1,3,0,0,1,0
淺田 千亜希,3645,G2,11,0,0,0,3,3,4,1,1,0,0,0,0,0,0
淺田 千亜希,3645,G3,1609,554,378,226,171,141,99,4,20,1,18,1,0,0,1
淺田 千亜希,3645,一般,2131,603,476,352,288,217,164,10,11,2,18,0,0,0,0
淺田 千亜希,3645,総合,4109,1234,918,627,517,434,298,17,36,4,40,1,0,1,1
