name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
池田 真治,3561,桐生,22,170,27,4.98,15.8,29.4,47.6,2,0,0.23
池田 真治,3561,戸田,17,129,17,4.71,13.1,25.5,41.0,1,0,0.22
池田 真治,3561,江戸川,29,236,32,4.89,13.5,29.2,48.3,1,0,0.22
池田 真治,3561,平和島,18,144,17,4.91,11.8,29.8,47.9,1,0,0.2
池田 真治,3561,多摩川,18,151,14,4.69,9.2,25.1,44.3,0,0,0.2
池田 真治,3561,浜名湖,18,139,16,4.48,11.5,23.0,37.4,1,0,0.22
池田 真治,3561,蒲郡,25,218,19,4.44,8.7,22.0,40.8,0,0,0.21
池田 真治,3561,常滑,25,190,25,4.84,13.1,27.3,47.8,0,0,0.21
池田 真治,3561,津,17,139,16,4.74,11.5,25.1,46.0,0,0,0.23
池田 真治,3561,三国,21,154,18,4.72,11.6,25.9,44.8,3,0,0.22
池田 真治,3561,びわこ,14,114,9,4.13,7.8,17.5,33.3,0,0,0.23
池田 真治,3561,住之江,26,206,23,4.68,11.1,29.6,43.6,2,0,0.2
池田 真治,3561,尼崎,28,224,25,4.48,11.1,28.1,40.1,0,0,0.2
池田 真治,3561,鳴門,32,264,29,4.77,10.9,28.0,43.1,2,0,0.2
池田 真治,3561,丸亀,38,312,36,4.63,11.5,28.2,40.7,1,0,0.2
池田 真治,3561,児島,104,934,135,4.72,14.4,27.5,42.2,6,0,0.19
池田 真治,3561,宮島,32,261,22,4.58,8.4,26.8,43.6,0,0,0.21
池田 真治,3561,徳山,21,187,24,4.96,12.8,32.0,47.0,1,0,0.21
池田 真治,3561,下関,35,319,33,4.53,10.3,24.7,43.2,0,0,0.2
池田 真治,3561,若松,19,159,15,4.01,9.4,16.9,34.5,0,0,0.23
池田 真治,3561,芦屋,21,184,26,4.65,14.1,28.2,41.3,0,0,0.21
池田 真治,3561,福岡,20,164,9,4.11,5.4,21.9,40.2,0,0,0.22
池田 真治,3561,唐津,21,186,23,4.81,12.3,27.9,44.0,1,0,0.21
池田 真治,3561,大村,23,180,17,4.76,9.4,29.4,46.6,1,0,0.23
