name,regno,コース,出走数,1着数,1着率,2連対率,3連対率,平均ST,平均ST順
田中 徳行,2652,1 コース,552,127,23.0,45.1,63.2,0.19,2.9
田中 徳行,2652,2 コース,567,96,16.9,34.5,54.8,0.21,3.3
田中 徳行,2652,3 コース,664,81,12.2,27.4,46.6,0.2,3.4
田中 徳行,2652,4 コース,496,65,13.1,27.6,45.5,0.19,3.1
田中 徳行,2652,5 コース,353,34,9.6,20.9,36.2,0.19,3.2
田中 徳行,2652,6 コース,260,7,2.6,11.9,23.4,0.19,3.2
