name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
角 ひとみ,3334,女子戦,4413,1034,6.22,23.4,47.1,64.1,0.21,3.6
角 ひとみ,3334,混合戦,2447,381,5.33,15.5,34.4,51.6,0.21,3.7
