name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
原 義昭,3058,桐生,22,180,26,5.07,14.4,28.3,49.4,3,1,0.21
原 義昭,3058,戸田,23,190,32,5.37,16.8,36.8,52.6,3,0,0.18
原 義昭,3058,江戸川,11,94,12,5.46,12.7,32.9,55.3,3,0,0.22
原 義昭,3058,平和島,22,181,25,5.23,13.8,33.7,51.9,1,0,0.19
原 義昭,3058,多摩川,16,134,10,4.81,7.4,30.6,46.2,2,0,0.19
原 義昭,3058,浜名湖,20,167,18,5.02,10.7,29.3,49.1,1,0,0.19
原 義昭,3058,蒲郡,16,134,32,5.82,23.8,41.0,58.2,3,0,0.2
原 義昭,3058,常滑,20,176,36,5.57,20.4,38.6,52.8,2,1,0.2
原 義昭,3058,津,20,158,28,5.66,17.7,44.9,55.0,4,0,0.2
原 義昭,3058,三国,22,179,36,5.76,20.1,43.0,59.2,6,2,0.2
原 義昭,3058,びわこ,26,228,40,5.23,17.5,33.7,47.3,2,0,0.19
原 義昭,3058,住之江,25,202,46,5.61,22.7,40.1,51.4,6,2,0.18
原 義昭,3058,尼崎,28,235,39,5.47,16.6,34.8,54.8,3,0,0.19
原 義昭,3058,鳴門,35,298,61,5.58,20.4,38.5,55.3,4,1,0.18
原 義昭,3058,丸亀,32,289,52,5.48,17.9,37.3,52.9,7,2,0.18
原 義昭,3058,児島,73,687,100,5.24,14.5,34.0,50.3,8,3,0.18
原 義昭,3058,宮島,22,193,28,4.95,14.5,31.0,44.0,0,0,0.19
原 義昭,3058,徳山,29,250,37,5.24,14.8,31.2,48.4,1,1,0.2
原 義昭,3058,下関,33,304,53,5.23,17.4,32.2,49.0,1,1,0.19
原 義昭,3058,若松,28,250,41,4.9,16.4,30.4,44.0,2,1,0.19
原 義昭,3058,芦屋,17,151,26,5.83,17.2,38.4,60.2,4,1,0.2
原 義昭,3058,福岡,26,235,24,5.02,10.2,32.3,46.3,1,0,0.19
原 義昭,3058,唐津,26,233,32,5.29,13.7,35.6,54.9,4,0,0.19
原 義昭,3058,大村,28,241,30,5.18,12.4,31.5,51.4,4,1,0.2
