name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
梅内 夕貴奈,4929,女子戦,527,7,2.37,1.3,4.7,11.2,0.2,3.9
梅内 夕貴奈,4929,混合戦,284,3,1.8,1.0,3.1,5.6,0.19,4.1
