name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
宮地 秀祈,3742,1 号艇,1198,1115,35,10,17,14,7,0
宮地 秀祈,3742,2 号艇,1194,63,998,73,26,23,11,0
宮地 秀祈,3742,3 号艇,1221,31,101,903,106,66,14,0
宮地 秀祈,3742,4 号艇,1162,25,60,137,795,108,37,0
宮地 秀祈,3742,5 号艇,1118,17,49,83,185,731,53,0
宮地 秀祈,3742,6 号艇,1093,32,60,84,146,231,539,1
