name,regno,場,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST
川口 憲一,2688,桐生,4,29,0,4.59,0.0,17.2,44.8,0,0,0.27
川口 憲一,2688,戸田,7,49,5,4.24,10.2,16.3,38.7,0,0,0.24
川口 憲一,2688,江戸川,3,22,1,4.0,4.5,22.7,36.3,0,0,0.27
川口 憲一,2688,平和島,9,62,6,4.47,9.6,27.4,40.3,0,0,0.26
川口 憲一,2688,多摩川,3,22,3,4.59,13.6,22.7,40.9,0,0,0.26
川口 憲一,2688,浜名湖,8,54,4,3.83,7.4,18.5,29.6,0,0,0.27
川口 憲一,2688,蒲郡,4,28,3,3.86,10.7,14.2,32.1,0,0,0.26
川口 憲一,2688,常滑,8,64,4,4.13,6.2,18.7,37.5,0,0,0.29
川口 憲一,2688,津,8,59,4,4.8,6.7,27.1,45.7,1,0,0.26
川口 憲一,2688,三国,7,55,12,5.18,21.8,27.2,50.9,1,0,0.25
川口 憲一,2688,びわこ,8,60,5,3.67,8.3,18.3,26.6,0,0,0.25
川口 憲一,2688,住之江,6,39,3,3.72,7.6,10.2,30.7,0,0,0.23
川口 憲一,2688,尼崎,5,44,4,4.7,9.0,25.0,45.4,0,0,0.22
川口 憲一,2688,鳴門,10,79,10,4.77,12.6,26.5,44.3,1,0,0.25
川口 憲一,2688,丸亀,5,42,2,4.33,4.7,26.1,33.3,0,0,0.24
川口 憲一,2688,児島,12,100,10,4.19,10.0,27.0,38.0,0,0,0.25
川口 憲一,2688,宮島,6,45,3,3.78,6.6,24.4,33.3,0,0,0.29
川口 憲一,2688,徳山,11,91,5,4.09,5.4,24.1,37.3,0,0,0.24
川口 憲一,2688,下関,8,66,2,3.92,3.0,19.7,36.3,0,0,0.28
川口 憲一,2688,若松,16,141,17,4.57,12.0,26.2,42.5,2,0,0.25
川口 憲一,2688,芦屋,14,122,13,4.43,10.6,22.1,41.8,0,0,0.23
川口 憲一,2688,福岡,16,139,23,4.96,16.5,30.9,46.0,0,0,0.23
川口 憲一,2688,唐津,12,98,13,4.59,13.2,27.5,40.8,0,0,0.27
川口 憲一,2688,大村,8,62,8,4.63,12.9,30.6,43.5,0,0,0.24
