name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
片山 竜輔,3552,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
片山 竜輔,3552,G1,705,75,124,119,136,126,112,5,11,0,2,0,0,0,0
片山 竜輔,3552,G2,17,0,2,2,5,4,4,0,0,0,0,0,0,0,0
片山 竜輔,3552,G3,319,56,78,66,44,44,26,1,4,1,0,0,0,1,0
片山 竜輔,3552,一般,4012,870,993,732,628,459,305,8,14,2,4,0,1,3,4
片山 竜輔,3552,総合,5053,1001,1197,919,813,633,447,14,29,3,6,0,1,4,4
