name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
大森 千恵,2426,女子戦,372,43,4.25,11.5,22.5,35.7,0.25,3.6
大森 千恵,2426,混合戦,504,37,3.55,7.3,13.4,26.9,0.24,3.6
