name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
河上 年昭,3596,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
河上 年昭,3596,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
河上 年昭,3596,G2,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
河上 年昭,3596,G3,29,261,19,4.16,7.2,22.2,36.4,0,0,0.18,3.4
河上 年昭,3596,一般,624,5162,582,4.55,11.2,24.4,42.2,13,1,0.2,3.4
河上 年昭,3596,総合,653,5423,601,4.54,11.0,24.3,41.9,13,1,0.2,3.4
