name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
中澤 宏奈,4569,女子戦,1911,214,4.59,11.2,26.7,42.5,0.19,3.4
中澤 宏奈,4569,混合戦,851,52,3.57,6.1,17.1,29.1,0.18,3.5
