name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
金田 智博,5038,1 コース,173,111,109,0,0,0,2,0
金田 智博,5038,2 コース,191,30,0,14,15,0,1,0
金田 智博,5038,3 コース,201,33,0,6,16,6,4,1
金田 智博,5038,4 コース,193,22,0,4,13,4,1,0
金田 智博,5038,5 コース,227,12,0,0,9,3,0,0
金田 智博,5038,6 コース,376,1,0,0,1,0,0,0
