name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
日隈 茜,5370,女子戦,64,0,1.48,0.0,3.1,4.6,0.19,4.0
日隈 茜,5370,混合戦,62,0,1.21,0.0,0.0,0.0,0.21,4.7
