name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
村松 将平,5316,1 コース,0,0,0,0,0,0,0,0
村松 将平,5316,2 コース,0,0,0,0,0,0,0,0
村松 将平,5316,3 コース,3,0,0,0,0,0,0,0
村松 将平,5316,4 コース,64,6,0,1,2,2,1,0
村松 将平,5316,5 コース,84,3,0,0,2,1,0,0
村松 将平,5316,6 コース,170,1,0,0,0,1,0,0
