name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
森脇 まどか,3817,女子戦,2032,283,5.08,13.9,31.1,48.9,0.24,3.7
森脇 まどか,3817,混合戦,974,62,3.81,6.3,16.8,31.5,0.25,4.1
