name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
室田 泰史,3548,SG,4,35,5,6.37,14.2,28.5,40.0,0,0,0.12,2.3
室田 泰史,3548,G1,110,983,139,5.71,14.1,29.2,44.1,3,0,0.14,2.7
室田 泰史,3548,G2,9,80,7,5.41,8.7,22.5,37.5,0,0,0.13,2.9
室田 泰史,3548,G3,42,414,96,5.9,23.1,41.3,59.4,9,2,0.14,2.5
室田 泰史,3548,一般,619,5651,1596,6.45,28.2,49.3,66.0,208,30,0.14,2.4
室田 泰史,3548,総合,784,7163,1843,6.31,25.7,45.6,62.2,220,32,0.14,2.4
