name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
石田 章央,3811,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
石田 章央,3811,G1,28,232,18,5.35,7.7,28.4,38.7,2,0,0.18,3.6
石田 章央,3811,G2,4,34,6,6.18,17.6,32.3,44.1,1,0,0.17,3.4
石田 章央,3811,G3,42,390,65,5.57,16.6,37.6,56.9,7,0,0.18,3.2
石田 章央,3811,一般,721,6463,1437,6.06,22.2,43.8,62.9,163,17,0.17,3.1
石田 章央,3811,総合,795,7119,1526,6.01,21.4,42.9,61.7,173,17,0.17,3.2
