name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
藤原 早菜,5189,女子戦,410,23,3.79,5.6,17.0,29.2,0.2,4.2
藤原 早菜,5189,混合戦,330,16,3.18,4.8,11.5,22.7,0.21,4.5
