name,regno,コース,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ
吉田 宗弘,4093,1 コース,573,174,152,0,0,0,22,0
吉田 宗弘,4093,2 コース,677,83,0,23,48,0,10,2
吉田 宗弘,4093,3 コース,760,108,0,11,64,21,10,2
吉田 宗弘,4093,4 コース,895,139,0,16,95,16,11,1
吉田 宗弘,4093,5 コース,954,107,0,8,58,27,14,0
吉田 宗弘,4093,6 コース,829,61,0,4,32,15,9,1
