name,regno,レース,出走数,1着数,勝率,1着率,2連対率,3連対率,平均ST,平均ST順
太田 雅美,3650,女子戦,2133,406,4.95,19.0,33.8,47.0,0.2,3.1
太田 雅美,3650,混合戦,888,97,3.97,10.9,23.8,34.3,0.21,3.4
