name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
亀山 雅幸,4233,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
亀山 雅幸,4233,G1,4,33,3,4.0,9.0,15.1,18.1,0,0,0.15,3.6
亀山 雅幸,4233,G2,3,28,3,5.36,10.7,21.4,46.4,0,0,0.15,2.9
亀山 雅幸,4233,G3,45,425,52,5.16,12.2,31.5,51.5,3,0,0.18,3.4
亀山 雅幸,4233,一般,526,4646,821,5.69,17.6,39.0,57.9,67,6,0.17,3.1
亀山 雅幸,4233,総合,578,5132,879,5.63,17.1,38.1,57.0,70,6,0.17,3.2
