name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
高田 悌二,2959,1 号艇,636,561,58,8,6,3,0,0
高田 悌二,2959,2 号艇,689,53,484,106,32,10,4,0
高田 悌二,2959,3 号艇,687,14,69,452,102,35,15,0
高田 悌二,2959,4 号艇,661,12,32,116,374,99,28,0
高田 悌二,2959,5 号艇,641,7,30,67,121,339,77,0
高田 悌二,2959,6 号艇,604,4,22,50,64,115,348,1
