name,regno,グレード,出場節数,出走数,1着数,勝率,1着率,2連対率,3連対率,優出,優勝,平均ST,平均ST順
村上 宗太郎,5201,SG,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
村上 宗太郎,5201,G1,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
村上 宗太郎,5201,G2,1,7,0,2.0,0.0,0.0,0.0,0,0,0.15,4.0
村上 宗太郎,5201,G3,1,10,0,3.3,0.0,20.0,20.0,0,0,0.19,3.6
村上 宗太郎,5201,一般,101,787,75,4.06,9.5,22.3,35.2,1,0,0.17,3.4
村上 宗太郎,5201,総合,103,804,75,4.03,9.3,22.1,34.7,1,0,0.17,3.4
