name,regno,艇番,出走数,1 コース,2 コース,3 コース,4 コース,5 コース,6 コース,その他
西川 真人,4253,1 号艇,676,590,36,12,7,13,18,0
西川 真人,4253,2 号艇,812,9,643,70,28,20,42,0
西川 真人,4253,3 号艇,829,3,32,607,90,52,45,0
西川 真人,4253,4 号艇,793,0,3,35,569,121,65,0
西川 真人,4253,5 号艇,782,0,2,5,57,594,124,0
西川 真人,4253,6 号艇,718,2,1,3,24,134,554,0
