name,regno,グレード,出走数,1着,2着,3着,4着,5着,6着,S0,S1,S2,F,L0,L1,K0,K1
向井田 直弥,4683,SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向井田 直弥,4683,G1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向井田 直弥,4683,G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
向井田 直弥,4683,G3,113,13,13,19,10,18,35,2,2,0,0,0,0,0,3
向井田 直弥,4683,一般,1866,229,224,266,281,353,464,6,20,2,25,0,0,1,2
向井田 直弥,4683,総合,1979,242,237,285,291,371,499,8,22,2,25,0,0,1,5
